DNS Performance Testing Tool
Version 2.13.1

[Status] Command line: dnsperf -O verbose-interval-stats -O latency-histogram -m udp -s 127.0.0.1 -d 60000shuf.txt -v
[Status] Sending queries (to 127.0.0.1:53)
[Status] Started at: Thu Dec 14 16:23:47 2023
[Status] Stopping after 1 run through file
> NOERROR www.146-241-238-177.dyn.eolo.it A 0.000408
> NOERROR www.151-0-132-212.ip281.fastwebnet.it A 0.010327
> NXDOMAIN fwww.jp2.it A 0.010318
> NOERROR www.146-241-149-201.dyn.eolo.it A 0.009928
> NOERROR www.176-12-94-70.static.esinet.it A 0.007747
> NOERROR www.2-232-160-124.ip213.fastwebnet.it A 0.009767
> NXDOMAIN fwebmail.studioscocozza.it A 0.007488
> NOERROR www.2-229-232-111.ip198.fastwebnet.it A 0.009755
> NXDOMAIN fwww.challengerchaussonclubitalia.it A 0.009169
> NOERROR www.2-229-94-167.ip196.fastwebnet.it A 0.008540
> NOERROR www.2-228-239-53.ip193.fastwebnet.it A 0.009561
> NOERROR www.2-225-194-166.ip177.fastwebnet.it A 0.008542
> NOERROR www.128-116-165-84.static.eolo.it A 0.008527
> NOERROR www.146-241-248-4.dyn.eolo.it A 0.008038
> NOERROR www.2-225-133-255.ip175.fastwebnet.it A 0.012647
> NOERROR www.135.37.168.109.cust.ip.kpnqwest.it A 0.008028
> NOERROR www.2-226-31-122.ip179.fastwebnet.it A 0.007485
> NOERROR www.2-228-109-114.ip191.fastwebnet.it A 0.012062
> NOERROR www.128-116-188-197.dyn.eolo.it A 0.007475
> NOERROR www.2-229-184-89.ip198.fastwebnet.it A 0.011968
> NOERROR www.146-241-204-246.dyn.eolo.it A 0.007001
> NOERROR www.2-228-126-163.ip191.fastwebnet.it A 0.006988
> NOERROR www.128-116-153-36.dyn.eolo.it A 0.006465
> NOERROR www.2-227-93-229.ip185.fastwebnet.it A 0.011843
> NOERROR www.151-0-172-67.ip281.fastwebnet.it A 0.006534
> NOERROR www.161-39-5-193.4all.it A 0.011707
> NXDOMAIN fwebmail.blackfriday-ognigiorno.it A 0.006369
> NXDOMAIN fwww.axelero-trentinoaltoadige.it A 0.006174
> NOERROR www.146-241-1-177.dyn.eolo.it A 0.006183
> NOERROR www.212-165-50-191.pool-xdsl.qcom.it A 0.008776
> NOERROR www.2-225-137-79.ip176.fastwebnet.it A 0.005787
> NOERROR www.151-0-249-225.ip283.fastwebnet.it A 0.005128
> NOERROR www.183.56.97.212.dsl.static.ip.kpnqwest.it A 0.002775
> NOERROR www.185-47-96-50.ip293.fastwebnet.it A 0.002762
> NOERROR www.10restaurantmeda.it A 0.002755
> NOERROR www.2-224-101-123.ip170.fastwebnet.it A 0.003206
> NOERROR www.2-225-119-62.ip175.fastwebnet.it A 0.003199
> NOERROR www.156.113.65.128.dsl.static.ip.kpnqwest.it A 0.011943
> NOERROR www.151-0-132-185.ip281.fastwebnet.it A 0.009292
> NXDOMAIN ftmage2dev.digitalpost.it A 0.012340
> NOERROR www.217-133-239-241.static.clienti.tiscali.it A 0.009068
> NOERROR www.212-165-45-210.pool-xdsl.qcom.it A 0.003599
> NXDOMAIN fwww.informanews.it A 0.009300
> NOERROR www.2-225-4-240.ip173.fastwebnet.it A 0.003873
> NOERROR www.213-156-36-220.ip310.fastwebnet.it A 0.009110
> NOERROR www.2-228-191-235.ip192.fastwebnet.it A 0.009241
> NOERROR www.2-228-30-246.ip189.fastwebnet.it A 0.004389
> NOERROR www.2-225-253-159.ip178.fastwebnet.it A 0.009089
> NOERROR www.2-225-163-94.ip176.fastwebnet.it A 0.004954
> NOERROR www.2-230-221-137.ip203.fastwebnet.it A 0.004948
> NOERROR www.217-133-185-60.static.clienti.tiscali.it A 0.005557
> NOERROR www.217-133-186-216.static.clienti.tiscali.it A 0.009993
> NOERROR www.217-133-187-181.static.clienti.tiscali.it A 0.005552
> NOERROR www.146-241-87-168.dyn.eolo.it A 0.004978
> NXDOMAIN fwww.imosgeo.it A 0.005412
> NXDOMAIN fwww.autive.it A 0.010142
> NOERROR www.16.163.173.62.cust.ip.kpnqwest.it A 0.010301
> NXDOMAIN fwww.cettitumminia.it A 0.010051
> NOERROR www.151-0-226-9.ip283.fastwebnet.it A 0.009976
> NOERROR www.128-116-225-5.static.eolo.it A 0.009381
> NXDOMAIN fwebmail.bastardamente.it A 0.007330
> NOERROR www.2-224-56-17.ip169.fastwebnet.it A 0.007450
> NOERROR www.200.116.168.109.host.static.ip.kpnqwest.it A 0.007655
> NXDOMAIN fwww.recinzionidonadonibus.it A 0.007909
> NOERROR www.146-241-227-149.dyn.eolo.it A 0.008105
> NOERROR www.128-116-142-130.dyn.eolo.it A 0.008302
> NOERROR www.2-225-35-155.ip173.fastwebnet.it A 0.008515
> NOERROR www.185-11-21-192.static.eolo.it A 0.008748
> NOERROR www.217-133-36-174.static.clienti.tiscali.it A 0.008945
> NOERROR www.128-116-151-49.dyn.eolo.it A 0.009154
> NOERROR www.1734651.ilmiosito.italiaonline.it A 0.009696
> NOERROR www.2-228-158-181.ip192.fastwebnet.it A 0.006549
> NOERROR www.2-226-16-141.ip178.fastwebnet.it A 0.006539
> NOERROR www.2-232-142-76.ip212.fastwebnet.it A 0.006738
> NOERROR www.146-241-128-184.dyn.eolo.it A 0.006723
> NOERROR www.2-224-116-133.ip170.fastwebnet.it A 0.005547
> NOERROR www.128-116-129-177.dyn.eolo.it A 0.006748
> NOERROR www.184-209-66-80.hosts.abilene.it A 0.006759
> NOERROR www.146-241-162-81.dyn.eolo.it A 0.007029
> NXDOMAIN fwn-200-11-21-04-a.cr.cnaf.infn.it A 0.010345
> NOERROR www.2-227-138-107.ip186.fastwebnet.it A 0.007019
> NOERROR www.219.15.168.109.cust.ip.kpnqwest.it A 0.018328
> NOERROR www.2-224-210-224.ip172.fastwebnet.it A 0.007010
> NOERROR www.212-165-35-150.pool-xdsl.qcom.it A 0.007034
> NXDOMAIN fwww.bronis.it A 0.017957
> NOERROR www.146-241-167-176.dyn.eolo.it A 0.007151
> NOERROR www.146-241-50-41.dyn.eolo.it A 0.017811
> NXDOMAIN fwww.spmarinericambi.it A 0.010246
> NXDOMAIN fwww.itsflamini.it A 0.017580
> NOERROR www.185-43-19-110.ip295.fastwebnet.it A 0.007590
> NOERROR www.2-227-102-194.ip185.fastwebnet.it A 0.007294
> NOERROR www.2-225-136-182.ip176.fastwebnet.it A 0.000274
> NXDOMAIN fwebmail.giovannigatto.it A 0.006822
> NXDOMAIN fwww.devibe.it A 0.006090
> NOERROR www.151-0-223-178.ip282.fastwebnet.it A 0.017548
> NOERROR www.146-241-169-254.dyn.eolo.it A 0.010792
> NXDOMAIN fwww.cestisticaspezzina.it A 0.005763
> NOERROR www.146-241-244-40.dyn.eolo.it A 0.008426
> NOERROR www.128-116-241-82.dyn.eolo.it A 0.017977
> NOERROR www.151-0-161-74.ip281.fastwebnet.it A 0.005799
> NOERROR www.2-224-67-136.ip169.fastwebnet.it A 0.005441
> NOERROR www.2-231-177-154.ip208.fastwebnet.it A 0.008854
> NOERROR www.2-224-59-222.ip169.fastwebnet.it A 0.017697
> NOERROR www.2-228-164-189.ip192.fastwebnet.it A 0.005225
> NOERROR www.115.34.168.109.dsl.static.ip.kpnqwest.it A 0.009245
> NXDOMAIN fwww.ruy.it A 0.004542
> NXDOMAIN fwww.fenixluciedecori.it A 0.017991
> NXDOMAIN fvitelco.it A 0.018200
> NOERROR www.128-116-167-223.dyn.eolo.it A 0.004223
> NXDOMAIN fwww.laviadeglietruschi.it A 0.009735
> NOERROR www.2-226-149-133.ip181.fastwebnet.it A 0.003739
> NOERROR www.212-124-175-34.dyn.eolo.it A 0.018334
> NXDOMAIN fticketvip.it A 0.010151
> NOERROR www.128net72.unica.it A 0.002926
> NOERROR www.146-241-99-231.dyn.eolo.it A 0.010563
> NOERROR www.2-230-5-243.ip199.fastwebnet.it A 0.003493
> NXDOMAIN fthe-one-legian-bali.hotelmix.it A 0.010960
> NOERROR www.217-133-145-219.static.clienti.tiscali.it A 0.003488
> NOERROR www.2-224-230-77.ip172.fastwebnet.it A 0.003482
> NOERROR www.217-133-118-201.static.clienti.tiscali.it A 0.003585
> NOERROR www.2-230-16-163.ip199.fastwebnet.it A 0.003476
> NOERROR www.2-225-232-250.ip177.fastwebnet.it A 0.003357
> NOERROR www.146-241-21-182.dyn.eolo.it A 0.003252
> NXDOMAIN fwww.cooptrieste.it A 0.011487
> NOERROR www.2-230-29-50.ip200.fastwebnet.it A 0.003320
> NOERROR www.146-241-151-54.dyn.eolo.it A 0.002921
> NOERROR www.212-183-189-83.static-xdsl.qcom.it A 0.002552
> NOERROR www.209.130.150.5.cust.ip.kpnqwest.it A 0.002408
> NOERROR www.2-229-115-190.ip196.fastwebnet.it A 0.001968
> NOERROR www.1-hotelova.slovakiatrade.it A 0.001804
> NOERROR www.136.aveste.it A 0.001216
> NXDOMAIN fwebmail.professionisti.alkimialab.it A 0.001392
> NOERROR www.146-241-65-120.dyn.eolo.it A 0.001020
> NXDOMAIN fwebdisk.danang.it A 0.012652
> NOERROR www.124.69.186.89.cust.ip.kpnqwest.it A 0.000623
> NOERROR www.172.191.43.195.dsl.static.ip.kpnqwest.it A 0.000611
> NOERROR www.217-133-226-199.static.clienti.tiscali.it A 0.000603
> NOERROR www.217-133-121-42.static.clienti.tiscali.it A 0.000198
> NOERROR www.2-229-93-221.ip196.fastwebnet.it A 0.022400
> NOERROR www.151-0-173-108.ip281.fastwebnet.it A 0.021870
> NOERROR www.21-202-dhcp.fdp.unimi.it A 0.021864
> NXDOMAIN fwww.peppeeluciafruttaeverdura.it A 0.021574
> NOERROR www.2-229-59-215.ip195.fastwebnet.it A 0.021327
> NOERROR www.2-228-63-119.ip190.fastwebnet.it A 0.014273
> NOERROR www.2-231-162-152.ip208.fastwebnet.it A 0.000409
> NOERROR www.2-226-4-197.ip178.fastwebnet.it A 0.000405
> NOERROR www.218.89.144.52.cust.ip.kpnqwest.it A 0.000397
> NOERROR www.2-228-188-177.ip192.fastwebnet.it A 0.014706
> NOERROR www.128-116-245-165.dyn.eolo.it A 0.000836
> NXDOMAIN fwww.cinemaastrafollonica.it A 0.023265
> NXDOMAIN fwww.sartoriali.it A 0.022490
> NOERROR www.194-69-62-148.net.tlcweb.it A 0.023095
> NOERROR www.146-241-103-151.dyn.eolo.it A 0.020735
> NXDOMAIN fwww.cereriaronca.it A 0.000717
> NOERROR www.176-12-94-54.static.esinet.it A 0.016896
> NOERROR www.10.19.141.94.dsl.static.ip.kpnqwest.it A 0.016618
> NOERROR www.146-241-238-110.dyn.eolo.it A 0.015577
> NOERROR www.2-226-96-239.ip180.fastwebnet.it A 0.015786
> NOERROR www.217-133-66-183.static.clienti.tiscali.it A 0.021830
> NOERROR www.117.240.93.77.dsl.static.ip.kpnqwest.it A 0.016054
> NOERROR www.146-241-17-176.dyn.eolo.it A 0.021853
> NOERROR www.2-226-148-57.ip181.fastwebnet.it A 0.022121
> NOERROR www.2-226-5-245.ip178.fastwebnet.it A 0.015665
> NXDOMAIN fwww.zoneatrafficoculturale.it A 0.022115
> NOERROR www.2-225-142-50.ip176.fastwebnet.it A 0.022192
> NOERROR www.128-116-159-151.dyn.eolo.it A 0.015181
> NOERROR www.2-224-33-64.ip168.fastwebnet.it A 0.022285
> NOERROR www.2-229-4-114.ip194.fastwebnet.it A 0.014621
> NXDOMAIN fwww.romaclubandria.it A 0.022538
> NOERROR www.007skyfall.it A 0.000624
> NOERROR www.205.196.140.45.cust-fiber.enegan.it A 0.000559
> NOERROR www.146-241-89-148.dyn.eolo.it A 0.022552
> NOERROR www.217-133-224-82.static.clienti.tiscali.it A 0.014243
> NOERROR www.161.254.93.77.host.static.ip.kpnqwest.it A 0.013656
> NXDOMAIN fwebdisk.lacaravellapositano.it A 0.001004
> NOERROR www.115.135.150.5.cust.ip.kpnqwest.it A 0.012222
> NOERROR www.2-232-177-11.ip213.fastwebnet.it A 0.000995
> NOERROR www.177.220.225.213.fiber.sta.momax.it A 0.000576
> NOERROR www.2-224-33-213.ip168.fastwebnet.it A 0.000566
> NOERROR www.2-229-19-99.ip194.fastwebnet.it A 0.000635
> NOERROR www.2-224-113-234.ip170.fastwebnet.it A 0.012875
> NOERROR www.217-171-237-010.protezionecivile.fvg.it A 0.012968
> NOERROR www.217-133-71-214.static.clienti.tiscali.it A 0.013035
> NOERROR www.1-183-119-85.customer.panservice.it A 0.013201
> NOERROR www.146-241-134-241.dyn.eolo.it A 0.013269
> NOERROR www.151-0-252-202.ip283.fastwebnet.it A 0.012837
> NOERROR www.146-241-213-250.dyn.eolo.it A 0.013024
> NXDOMAIN fwebdisk.carpenteriapadova.it A 0.012834
> NOERROR www.146-241-218-9.dyn.eolo.it A 0.001548
> NOERROR www.128-116-214-130.static.eolo.it A 0.012446
> NOERROR www.146-241-44-16.dyn.eolo.it A 0.012514
> NOERROR www.2-226-216-179.ip182.fastwebnet.it A 0.012159
> NOERROR www.151-0-241-39.ip283.fastwebnet.it A 0.011961
> NOERROR www.145.118.65.128.dsl.static.ip.kpnqwest.it A 0.025657
> NOERROR www.189.94.186.89.host.static.ip.kpnqwest.it A 0.001901
> NXDOMAIN fwebdisk.coouo.it A 0.012199
> NOERROR www.2-229-68-144.ip195.fastwebnet.it A 0.025833
> NOERROR www.104.251.static.b.gruppoterra.it A 0.025729
> NOERROR www.128-116-167-204.dyn.eolo.it A 0.002149
> NOERROR www.2-227-25-40.ip184.fastwebnet.it A 0.025557
> NOERROR www.146-241-114-126.dyn.eolo.it A 0.012128
> NOERROR www.217-133-50-108.static.clienti.tiscali.it A 0.023037
> NXDOMAIN fwww.galluzzimatrimoni.it A 0.022985
> NOERROR www.2-225-249-78.ip178.fastwebnet.it A 0.011865
> NOERROR www.2-232-103-224.ip212.fastwebnet.it A 0.023219
> NOERROR www.2-226-1-10.ip178.fastwebnet.it A 0.023206
> NOERROR www.2-227-136-238.ip186.fastwebnet.it A 0.002714
> NXDOMAIN fwww.alex75.it A 0.023505
> NOERROR www.2-224-16-232.ip168.fastwebnet.it A 0.011975
> NOERROR www.141net181.unica.it A 0.023493
> NOERROR www.2-226-22-147.ip178.fastwebnet.it A 0.023565
> NOERROR www.2-231-72-229.ip206.fastwebnet.it A 0.023999
> NOERROR www.2-231-130-2.ip207.fastwebnet.it A 0.012492
> NOERROR www.195-72-205-131-vpr.intercom.it A 0.002979
> NOERROR www.151-0-166-242.ip281.fastwebnet.it A 0.023988
> NOERROR www.128-116-161-2.static.eolo.it A 0.002712
> NOERROR www.195-135-201-149.ip292.fastwebnet.it A 0.002473
> NOERROR www.113-127-statico.fdp.unimi.it A 0.001905
> NOERROR www.2-229-245-125.ip199.fastwebnet.it A 0.001594
> NOERROR www.2-225-93-21.ip175.fastwebnet.it A 0.001285
> NOERROR www.159-255-132-3.airbeam.it A 0.001392
> NOERROR www.192.17.168.109.dsl.static.ip.kpnqwest.it A 0.001089
> NOERROR www.151-0-140-188.ip281.fastwebnet.it A 0.012053
> NOERROR www.2-226-56-96.ip179.fastwebnet.it A 0.012137
> NOERROR www.217-133-178-204.static.clienti.tiscali.it A 0.011919
> NXDOMAIN fwww.casinobonus-senzadeposito.it A 0.010683
> NOERROR www.128-116-162-184.static.eolo.it A 0.000452
> NOERROR www.146-241-144-49.dyn.eolo.it A 0.010771
> NOERROR www.2-225-171-177.ip176.fastwebnet.it A 0.000533
> NXDOMAIN fwww.assoiride.it A 0.010947
> NOERROR www.2-232-180-218.ip213.fastwebnet.it A 0.010319
> NXDOMAIN fwww.sciclubfrabosa.it A 0.010801
> NXDOMAIN fwww.primosrl.it A 0.009222
> NOERROR www.2-228-169-146.ip192.fastwebnet.it A 0.007338
> NOERROR www.217-133-201-240.static.clienti.tiscali.it A 0.007403
> NOERROR www.2-231-128-112.ip207.fastwebnet.it A 0.007460
> NOERROR www.217-133-153-156.static.clienti.tiscali.it A 0.000284
> NOERROR www.185-134-55-229.ip.campaniacom.it A 0.006816
> NXDOMAIN fwww.cesibologna.it A 0.026310
> NOERROR www.185-112-86-180.ip.cloud-admin.it A 0.001909
> NOERROR www.146-241-186-109.dyn.eolo.it A 0.026295
> NOERROR www.134207152213.dynamic.eurocom.xtnetwork.it A 0.006964
> NOERROR www.2-228-138-155.ip191.fastwebnet.it A 0.007015
> NOERROR www.146-241-39-52.dyn.eolo.it A 0.026464
> NOERROR www.2-224-109-200.ip170.fastwebnet.it A 0.026188
> NOERROR www.2-224-193-148.ip171.fastwebnet.it A 0.002445
> NOERROR www.128-116-188-56.dyn.eolo.it A 0.025849
> NOERROR www.217-133-118-162.static.clienti.tiscali.it A 0.007357
> NOERROR www.2-232-123-30.ip212.fastwebnet.it A 0.002924
> NOERROR www.146-241-128-97.dyn.eolo.it A 0.002471
> NOERROR www.2-226-134-111.ip181.fastwebnet.it A 0.002791
> NOERROR www.217-133-183-185.static.clienti.tiscali.it A 0.003130
> NOERROR www.173-239-233-133.slc1.avidb.it A 0.002650
> NOERROR www.2-224-203-182.ip172.fastwebnet.it A 0.002219
> NOERROR www.128-116-147-2.static.eolo.it A 0.028553
> NOERROR www.189.245.93.77.dsl.static.ip.kpnqwest.it A 0.009915
> NOERROR www.2-228-109-23.ip191.fastwebnet.it A 0.027918
> NOERROR www.2-224-228-41.ip172.fastwebnet.it A 0.027574
> NOERROR www.195-135-203-60.ip292.fastwebnet.it A 0.010078
> NXDOMAIN fwww.tooltest.it A 0.026974
> NOERROR www.128-116-142-193.static.eolo.it A 0.026549
> NOERROR www.2-225-95-12.ip175.fastwebnet.it A 0.010328
> NOERROR www.2-226-47-191.ip179.fastwebnet.it A 0.025929
> NOERROR www.1888.it A 0.025532
> NOERROR www.151.10.168.109.cust.ip.kpnqwest.it A 0.010301
> NXDOMAIN fwww.loconetwork.it A 0.023880
> NXDOMAIN ftheparks.it A 0.023598
> NXDOMAIN fverona18.tecnocasa.it A 0.023886
> NOERROR www.2-231-81-19.ip206.fastwebnet.it A 0.010306
> NXDOMAIN fwww.rilevapp.it A 0.023881
> NOERROR www.151-0-216-234.ip282.fastwebnet.it A 0.024072
> NOERROR www.2-227-118-117.ip186.fastwebnet.it A 0.010364
> NOERROR www.2-224-207-57.ip172.fastwebnet.it A 0.009756
> NOERROR www.151-0-183-18.ip282.fastwebnet.it A 0.024455
> NOERROR www.2-228-202-105.ip193.fastwebnet.it A 0.023971
> NOERROR www.146-241-67-173.dyn.eolo.it A 0.009566
> NOERROR www.2-225-120-4.ip175.fastwebnet.it A 0.024169
> NOERROR www.217-133-85-104.static.clienti.tiscali.it A 0.023896
> NXDOMAIN fwww.kairos-osteopatia.it A 0.009513
> NOERROR www.10-25-157-185.4all.it A 0.023545
> NOERROR www.146-241-160-118.dyn.eolo.it A 0.000225
> NOERROR www.2-226-34-14.ip179.fastwebnet.it A 0.023657
> NOERROR www.2-225-48-193.ip174.fastwebnet.it A 0.023382
> NOERROR www.217-133-225-20.static.clienti.tiscali.it A 0.009671
> NXDOMAIN fwww.organizes.it A 0.006076
> NOERROR www.2-230-41-214.ip200.fastwebnet.it A 0.023176
> NOERROR www.146-241-203-136.dyn.eolo.it A 0.005996
> NOERROR www.185-7-112-165.ip272.fastwebnet.it A 0.022651
> NOERROR www.2-229-87-138.ip196.fastwebnet.it A 0.005927
> NOERROR www.185-112-85-232.ip.cloud-admin.it A 0.005322
> NOERROR www.2-227-66-214.ip185.fastwebnet.it A 0.009749
> NOERROR www.146-241-13-188.dyn.eolo.it A 0.004554
> NOERROR www.2-227-45-27.ip184.fastwebnet.it A 0.001434
> NOERROR www.188-213-44-63.wdsl.neomedia.it A 0.001339
> NXDOMAIN fwww.oxido.it A 0.001324
> NOERROR www.2-227-18-4.ip184.fastwebnet.it A 0.001312
> NOERROR www.146-241-109-118.dyn.eolo.it A 0.001760
> NOERROR www.2-228-84-195.ip190.fastwebnet.it A 0.009435
> NOERROR www.2-225-118-103.ip175.fastwebnet.it A 0.001749
> NOERROR www.0-libbook.unibocconi.it.lib.unibocconi.it A 0.002155
> NOERROR www.217-133-199-223.static.clienti.tiscali.it A 0.023802
> NOERROR www.2-232-126-122.ip212.fastwebnet.it A 0.009908
> NOERROR www.217-133-207-227.static.clienti.tiscali.it A 0.002600
> NOERROR www.146-241-92-214.dyn.eolo.it A 0.010278
> NOERROR www.128-116-189-27.dyn.eolo.it A 0.010447
> NOERROR www.2-224-123-241.ip170.fastwebnet.it A 0.010531
> NOERROR www.2-227-117-121.ip186.fastwebnet.it A 0.010075
> NXDOMAIN fwww.mediaperlasardegna.it A 0.000783
> NOERROR www.195-135-202-167.ip292.fastwebnet.it A 0.010290
> NOERROR www.2-224-229-28.ip172.fastwebnet.it A 0.000772
> NXDOMAIN fwww.birralibera.it A 0.000999
> NOERROR www.2-224-225-24.ip172.fastwebnet.it A 0.010411
> NOERROR www.2-226-118-76.ip180.fastwebnet.it A 0.001038
> NOERROR www.2-231-133-188.ip207.fastwebnet.it A 0.009620
> NOERROR www.218.3.141.94.cust.ip.kpnqwest.it A 0.001111
> NOERROR www.2-228-80-225.ip190.fastwebnet.it A 0.009668
> NOERROR www.2-230-123-228.ip201.fastwebnet.it A 0.001162
> NOERROR www.195-72-217-162-fnt-ind.wimax.intercom.it A 0.001365
> NOERROR www.195-72-217-224-fnt-ind.wimax.intercom.it A 0.001599
> NOERROR www.2-226-4-195.ip178.fastwebnet.it A 0.009623
> NOERROR www.207.40.168.109.dsl.static.ip.kpnqwest.it A 0.009619
> NOERROR www.217-133-155-215.static.clienti.tiscali.it A 0.009510
> NOERROR www.146-241-192-29.dyn.eolo.it A 0.009595
> NOERROR www.172.182.173.62.dsl.static.ip.kpnqwest.it A 0.008526
> NOERROR www.2-228-181-27.ip192.fastwebnet.it A 0.001013
> NOERROR www.128-116-237-76.dyn.eolo.it A 0.000999
> NOERROR www.118.68.144.52.dsl.static.ip.kpnqwest.it A 0.001212
> NOERROR www.128-116-238-23.static.eolo.it A 0.008778
> NOERROR www.2-231-67-1.ip206.fastwebnet.it A 0.005651
> NOERROR www.2-225-13-250.ip173.fastwebnet.it A 0.005632
> NXDOMAIN fwebmail.hotelrosmary.it A 0.027084
> NOERROR www.217-133-247-94.static.clienti.tiscali.it A 0.002265
> NOERROR www.2-231-44-116.ip205.fastwebnet.it A 0.006408
> NOERROR www.151-0-185-73.ip282.fastwebnet.it A 0.027395
> NOERROR www.2-225-121-41.ip175.fastwebnet.it A 0.002337
> NOERROR www.128-116-144-42.static.eolo.it A 0.027105
> NOERROR www.2-230-252-38.ip204.fastwebnet.it A 0.026388
> NOERROR www.2-232-158-41.ip213.fastwebnet.it A 0.006750
> NOERROR www.128-116-255-136.dyn.eolo.it A 0.026382
> NOERROR www.2-230-183-207.ip203.fastwebnet.it A 0.026064
> NOERROR www.213-156-35-45.ip.fastwebnet.it A 0.002680
> NOERROR www.2-224-208-186.ip172.fastwebnet.it A 0.024934
> NOERROR www.128-116-144-130.dyn.eolo.it A 0.024993
> NOERROR www.159-255-130-70.airbeam.it A 0.025202
> NOERROR www.2-225-194-224.ip177.fastwebnet.it A 0.007315
> NOERROR www.217-133-86-101.static.clienti.tiscali.it A 0.024805
> NXDOMAIN fwww.harmonyhotelrimini.it A 0.002963
> NOERROR www.146-241-41-148.dyn.eolo.it A 0.024738
> NOERROR www.10insalute.it A 0.023143
> NOERROR www.2-230-124-67.ip202.fastwebnet.it A 0.021397
> NOERROR www.137net6.unica.it A 0.007867
> NXDOMAIN fwww.atisdiving.it A 0.021382
> NOERROR www.05.wmwp.it A 0.002402
> NOERROR www.128-116-165-45.static.eolo.it A 0.021455
> NOERROR www.2-231-211-36.ip209.fastwebnet.it A 0.020773
> NOERROR www.2-226-31-235.ip179.fastwebnet.it A 0.008185
> NOERROR www.2-224-243-174.ip172.fastwebnet.it A 0.020753
> NOERROR www.217-133-168-64.static.clienti.tiscali.it A 0.020828
> NOERROR www.2-228-40-60.ip189.fastwebnet.it A 0.020998
> NOERROR www.105.81.144.52.dsl.static.ip.kpnqwest.it A 0.002445
> NOERROR www.2-228-157-124.ip192.fastwebnet.it A 0.021056
> NOERROR www.2-228-13-20.ip189.fastwebnet.it A 0.006216
> NOERROR www.146-241-189-189.dyn.eolo.it A 0.020371
> NOERROR www.146-241-248-208.dyn.eolo.it A 0.020639
> NOERROR www.217-133-36-39.static.clienti.tiscali.it A 0.006482
> NOERROR www.2-231-12-116.ip204.fastwebnet.it A 0.002862
> NOERROR www.146-241-159-199.dyn.eolo.it A 0.020527
> NOERROR www.2-230-55-52.ip200.fastwebnet.it A 0.020304
> NOERROR www.108.33.97.212.host.static.ip.kpnqwest.it A 0.006780
> NXDOMAIN fwww.luxurybagsveneruz.it A 0.020107
> NOERROR www.2-227-98-88.ip185.fastwebnet.it A 0.002813
> NOERROR www.2-226-220-55.ip182.fastwebnet.it A 0.020055
> NOERROR www.136-162-129-45.customers.atlantis.it A 0.019193
> NOERROR www.2-227-17-250.ip184.fastwebnet.it A 0.018980
> NXDOMAIN fwebdisk.prolococrispiano.it A 0.007423
> NOERROR www.151-0-178-17.ip282.fastwebnet.it A 0.007500
> NOERROR www.217-133-61-85.static.clienti.tiscali.it A 0.007561
> NOERROR www.2-228-28-180.ip189.fastwebnet.it A 0.003470
> NOERROR www.102.21.168.109.cust.ip.kpnqwest.it A 0.007986
> NOERROR www.213-140-26-212.ip.fastwebnet.it A 0.003803
> NXDOMAIN fundertherain.leonardo.it A 0.008375
> NOERROR www.168.160.173.62.host.static.ip.kpnqwest.it A 0.006927
> NOERROR www.2-231-124-22.ip207.fastwebnet.it A 0.003854
> NOERROR www.195-135-203-107.ip292.fastwebnet.it A 0.007076
> NXDOMAIN fwww.padanarecuperisrl.it A 0.007172
> NXDOMAIN fyhd.it A 0.003848
> NXDOMAIN fwww.damicobus.it A 0.007327
> NOERROR www.2-231-57-53.ip205.fastwebnet.it A 0.007388
> NXDOMAIN fwebmail.viabilitaromeeprix.it A 0.007548
> NOERROR www.213-156-54-221.ip.fastwebnet.it A 0.007356
> NOERROR www.2-225-185-79.ip177.fastwebnet.it A 0.007222
> NOERROR www.128-116-165-58.dyn.eolo.it A 0.004454
> NXDOMAIN fwww.remotom.pixelcreation.it A 0.006735
> NXDOMAIN fwww.pizzeriailghiottone.it A 0.004120
> NOERROR www.212-124-182-15.dyn.eolo.it A 0.006365
> NOERROR www.2-224-251-138.ip173.fastwebnet.it A 0.005869
> NOERROR www.128-116-205-224.dyn.eolo.it A 0.005926
> NXDOMAIN fwww.brandboxitalia.it A 0.005744
> NXDOMAIN fwww.chopsticks.it A 0.005573
> NXDOMAIN fwww.wahrhe.it A 0.005337
> NOERROR www.2-230-44-218.ip200.fastwebnet.it A 0.005166
> NOERROR www.2-232-148-72.ip213.fastwebnet.it A 0.004875
> NOERROR www.2-228-35-133.ip189.fastwebnet.it A 0.004932
> NOERROR www.2-230-126-154.ip202.fastwebnet.it A 0.004719
> NXDOMAIN fwebdisk.lahn-zu-eppan.it A 0.022639
> NOERROR www.146-241-102-143.dyn.eolo.it A 0.004823
> NOERROR www.2-225-97-46.ip175.fastwebnet.it A 0.023061
> NOERROR www.146-241-47-86.dyn.eolo.it A 0.005303
> NOERROR www.2-226-193-184.ip182.fastwebnet.it A 0.022780
> NOERROR www.217-133-69-236.static.clienti.tiscali.it A 0.022025
> NOERROR www.213-140-11-97.ip.fastwebnet.it A 0.005325
> NOERROR www.163.185.cust.megaweb.it A 0.022015
> NOERROR www.2-230-160-73.ip202.fastwebnet.it A 0.022003
> NOERROR www.217-133-55-190.static.clienti.tiscali.it A 0.021991
> NOERROR www.217-133-182-60.static.clienti.tiscali.it A 0.006110
> NXDOMAIN fw4l.sgef.it A 0.022105
