DNS Performance Testing Tool
Version 2.13.1

[Status] Command line: dnsperf -O verbose-interval-stats -O latency-histogram -m tcp -s 127.0.0.1 -d 60000shuf.txt -v
[Status] Sending queries (to 127.0.0.1:53)
[Status] Started at: Thu Dec 14 16:24:26 2023
[Status] Stopping after 1 run through file
> NOERROR www.192-15-23-178.zerocould.it A 0.003090
> NOERROR www.2-225-20-24.ip173.fastwebnet.it A 0.003090
> NOERROR www.151-0-253-19.ip283.fastwebnet.it A 0.003089
> NOERROR www.217-133-6-41.static.clienti.tiscali.it A 0.003213
> NOERROR www.2-228-203-131.ip193.fastwebnet.it A 0.003212
> NOERROR www.217-133-131-101.static.clienti.tiscali.it A 0.003211
> NOERROR www.146-241-124-101.dyn.eolo.it A 0.003210
> NOERROR www.21-century-group-bratislava.slovakiatrade.it A 0.003209
> NOERROR www.2-229-102-67.ip196.fastwebnet.it A 0.003209
> NOERROR www.128-116-173-91.dyn.eolo.it A 0.003207
> NOERROR www.142-54-dyn.balenowireless.it A 0.000703
> NOERROR www.217-133-59-177.static.clienti.tiscali.it A 0.000726
> NOERROR www.213-156-52-246.ip.fastwebnet.it A 0.000819
> NOERROR www.2-225-193-228.ip177.fastwebnet.it A 0.000816
> NOERROR www.170.28.138.78.cust-fiber.enegan.it A 0.000969
> NOERROR www.193-169-57-84.housing.regdom.it A 0.001187
> NOERROR www.151-0-177-94.ip282.fastwebnet.it A 0.001184
> NXDOMAIN fwww.inexperienced.it A 0.001586
> NXDOMAIN fwww.lucesolimazzieri-fcagroup.it A 0.001923
> NOERROR www.2-224-85-59.ip169.fastwebnet.it A 0.001921
> NOERROR www.213-156-38-1.ip.fastwebnet.it A 0.001971
> NXDOMAIN fwebmail.asdvallesina.it A 0.002080
> NOERROR www.2-226-150-217.ip181.fastwebnet.it A 0.002079
> NOERROR www.146-241-141-231.dyn.eolo.it A 0.002123
> NOERROR www.145.162.43.195.dsl.static.ip.kpnqwest.it A 0.002231
> NOERROR www.0433.it A 0.002226
> NOERROR www.2-229-43-134.ip195.fastwebnet.it A 0.002270
> NOERROR www.146-241-193-19.dyn.eolo.it A 0.002376
> NOERROR www.2-228-124-24.ip191.fastwebnet.it A 0.002373
> NXDOMAIN fwww.presentazione.accademiadelcomico.it A 0.002508
> NOERROR www.2-228-48-128.ip190.fastwebnet.it A 0.002523
> NOERROR www.146-241-116-129.dyn.eolo.it A 0.002636
> NOERROR www.128-116-157-1.dyn.eolo.it A 0.002634
> NOERROR www.2-225-45-142.ip174.fastwebnet.it A 0.002761
> NOERROR www.2-225-27-212.ip173.fastwebnet.it A 0.002759
> NOERROR www.2-232-146-222.ip213.fastwebnet.it A 0.002804
> NXDOMAIN fvpn26-184.roma1.infn.it A 0.002909
> NOERROR www.2-230-88-252.ip201.fastwebnet.it A 0.002907
> NXDOMAIN fwww.alessandrabrivio.it A 0.002950
> NXDOMAIN fwww.oculistacascella.it A 0.003054
> NOERROR www.2-230-202-103.ip203.fastwebnet.it A 0.003052
> NOERROR www.2-228-58-255.ip190.fastwebnet.it A 0.003106
> NOERROR www.128-116-132-25.static.eolo.it A 0.003212
> NOERROR www.143net105.unica.it A 0.003211
> NOERROR www.146-241-132-57.dyn.eolo.it A 0.003254
> NOERROR www.176-12-88-173.static.esinet.it A 0.003359
> NOERROR www.2-227-55-223.ip184.fastwebnet.it A 0.003357
> NOERROR www.2-226-212-165.ip182.fastwebnet.it A 0.003417
> NXDOMAIN fwebdisk.paperandcraft.it A 0.003530
> NOERROR www.151-0-174-182.ip281.fastwebnet.it A 0.003528
> NOERROR www.2-231-179-6.ip208.fastwebnet.it A 0.003653
> NOERROR www.2-227-140-93.ip186.fastwebnet.it A 0.003652
> NOERROR www.128-116-136-135.dyn.eolo.it A 0.003776
> NXDOMAIN fstudiobergaminiferraresi.it A 0.003775
> NOERROR www.2-225-89-253.ip175.fastwebnet.it A 0.003818
> NOERROR www.120-70-r13.pneumatici100.it A 0.003815
> NOERROR www.2-226-221-231.ip182.fastwebnet.it A 0.003931
> NOERROR www.2-224-12-119.ip168.fastwebnet.it A 0.003929
> NOERROR www.146-241-58-111.dyn.eolo.it A 0.004092
> NOERROR www.2-226-248-61.ip183.fastwebnet.it A 0.004090
> NOERROR www.213-156-57-215.ip.fastwebnet.it A 0.004162
> NXDOMAIN fwebdisk.asfalis.it A 0.004159
> NOERROR www.217-133-18-56.static.clienti.tiscali.it A 0.004181
> NOERROR www.151-0-158-182.ip281.fastwebnet.it A 0.004329
> NOERROR www.2-229-103-212.ip196.fastwebnet.it A 0.004327
> NXDOMAIN fwebmail.cordoloventilato.it A 0.004489
> NOERROR www.212-165-46-51.pool-xdsl.qcom.it A 0.004486
> NOERROR www.128-116-132-246.dyn.eolo.it A 0.004484
> NOERROR www.128-116-160-238.static.eolo.it A 0.004513
> NOERROR www.128-116-200-99.static.eolo.it A 0.004656
> NXDOMAIN fwww.film-review.it A 0.004654
> NOERROR www.2-225-253-103.ip178.fastwebnet.it A 0.004698
> NOERROR www.2-229-62-20.ip195.fastwebnet.it A 0.004718
> NOERROR www.128-116-165-99.static.eolo.it A 0.004824
> NOERROR www.2-226-66-141.ip179.fastwebnet.it A 0.004821
> NOERROR www.2-231-74-201.ip206.fastwebnet.it A 0.004948
> NOERROR www.128-116-188-2.static.eolo.it A 0.004947
> NOERROR www.213-156-43-175.ip.fastwebnet.it A 0.004991
> NOERROR www.2-226-40-36.ip179.fastwebnet.it A 0.005112
> NOERROR www.2-225-162-89.ip176.fastwebnet.it A 0.005111
> NOERROR www.142-72-dyn.balenowireless.it A 0.005772
> NOERROR www.151-0-238-114.ip283.fastwebnet.it A 0.005771
> NOERROR www.146-241-36-213.dyn.eolo.it A 0.005820
> NOERROR www.131.255.93.77.host.static.ip.kpnqwest.it A 0.005314
> NOERROR www.217-133-9-93.static.clienti.tiscali.it A 0.005306
> NXDOMAIN fwww.dolomitefranchi.it A 0.005435
> NOERROR www.217-133-76-239.static.clienti.tiscali.it A 0.005434
> NOERROR www.2-225-249-185.ip178.fastwebnet.it A 0.005477
> NOERROR www.2-224-245-31.ip173.fastwebnet.it A 0.005582
> NOERROR www.2-224-207-53.ip172.fastwebnet.it A 0.005581
> NOERROR www.195-72-203-111-static.intercom.it A 0.005712
> NOERROR www.146-241-37-214.dyn.eolo.it A 0.005712
> NOERROR www.2-224-250-12.ip173.fastwebnet.it A 0.005840
> NOERROR www.185-47-97-74.ip293.fastwebnet.it A 0.005838
> NOERROR www.151-0-178-128.ip282.fastwebnet.it A 0.005965
> NOERROR www.217-133-230-6.static.clienti.tiscali.it A 0.005963
> NOERROR www.2-225-246-118.ip178.fastwebnet.it A 0.006007
> NOERROR www.2-225-231-181.ip177.fastwebnet.it A 0.006111
> NOERROR www.2-225-10-215.ip173.fastwebnet.it A 0.006110
> NOERROR www.219.58.168.109.dsl.static.ip.kpnqwest.it A 0.006154
> NOERROR www.146-241-228-157.dyn.eolo.it A 0.006259
> NOERROR www.2-228-14-215.ip189.fastwebnet.it A 0.006259
> NOERROR www.2-225-112-157.ip175.fastwebnet.it A 0.006302
> NOERROR www.212-124-176-168.static.eolo.it A 0.006403
> NOERROR www.1701729.ilmiosito.italiaonline.it A 0.006401
> NOERROR www.2-224-10-88.ip168.fastwebnet.it A 0.006445
> NOERROR www.213-140-23-227.ip.fastwebnet.it A 0.006550
> NOERROR www.145.41.97.212.dsl.static.ip.kpnqwest.it A 0.006549
> NOERROR www.146-241-218-169.dyn.eolo.it A 0.006692
> NOERROR www.128-116-231-16.static.eolo.it A 0.006691
> NOERROR www.2-228-132-147.ip191.fastwebnet.it A 0.006736
> NOERROR www.2-228-15-117.ip189.fastwebnet.it A 0.006735
> NXDOMAIN fwebmail.ferramentacolorificiocinquetti.it A 0.006822
> NOERROR www.146-241-251-163.dyn.eolo.it A 0.006819
> NOERROR www.212-165-32-58.pool-xdsl.qcom.it A 0.006715
> NOERROR www.2-225-120-24.ip175.fastwebnet.it A 0.006490
> NXDOMAIN fwebsrv3.rpengineering.it A 0.006594
> NOERROR www.146-241-173-173.dyn.eolo.it A 0.006205
> NOERROR www.2-225-154-202.ip176.fastwebnet.it A 0.005996
> NOERROR www.113-124-riservato.fdp.unimi.it A 0.005982
> NOERROR www.2-227-102-251.ip185.fastwebnet.it A 0.006006
> NOERROR www.151-0-194-231.ip282.fastwebnet.it A 0.005989
> NOERROR www.146-241-98-73.dyn.eolo.it A 0.005976
> NOERROR www.2-225-139-116.ip176.fastwebnet.it A 0.006000
> NOERROR www.151-0-235-205.ip283.fastwebnet.it A 0.005986
> NXDOMAIN fvitebella.it A 0.005972
> NXDOMAIN fwww.lifeisalotusflower.it A 0.006000
> NXDOMAIN fvelicatrentina.it A 0.005879
> NOERROR www.213-156-39-220.ip.fastwebnet.it A 0.005988
> NOERROR www.2-231-133-186.ip207.fastwebnet.it A 0.005875
> NOERROR www.185-19-142-222.net.baleno.it A 0.005981
> NXDOMAIN fwww.robertosequenzia.it A 0.005863
> NXDOMAIN fwebmail.micheledileo.it A 0.005981
> NOERROR www.2-231-81-185.ip206.fastwebnet.it A 0.005861
> NOERROR www.146-241-27-202.dyn.eolo.it A 0.005974
> NOERROR www.128-116-254-59.dyn.eolo.it A 0.005954
> NOERROR www.00newsite.infriul.it A 0.005880
> NOERROR www.2-225-131-137.ip175.fastwebnet.it A 0.005974
> NOERROR www.217-133-10-191.static.clienti.tiscali.it A 0.005954
> NXDOMAIN fwww.bigbid.it A 0.005953
> NOERROR www.195-135-202-173.ip292.fastwebnet.it A 0.005939
> NOERROR www.2-227-81-39.ip185.fastwebnet.it A 0.005964
> NOERROR www.2-224-15-166.ip168.fastwebnet.it A 0.005950
> NOERROR www.146-241-117-38.dyn.eolo.it A 0.005938
> NOERROR www.2-225-112-42.ip175.fastwebnet.it A 0.005962
> NXDOMAIN fwww.lineagas.it A 0.006023
> NOERROR www.217-133-105-134.static.clienti.tiscali.it A 0.006380
> NOERROR www.195-72-217-148-fnt-ind.wimax.intercom.it A 0.006337
> NOERROR www.146-241-241-25.dyn.eolo.it A 0.006265
> NOERROR www.217-133-159-251.static.clienti.tiscali.it A 0.006363
> NOERROR www.212-165-38-164.pool-xdsl.qcom.it A 0.006244
> NOERROR www.2-227-101-220.ip185.fastwebnet.it A 0.006281
> NOERROR www.128-116-222-18.static.eolo.it A 0.006269
> NOERROR www.151-0-203-232.ip282.fastwebnet.it A 0.006257
> NOERROR www.2-225-166-58.ip176.fastwebnet.it A 0.006327
> NOERROR www.217-133-191-201.static.clienti.tiscali.it A 0.006441
> NOERROR www.2-225-10-57.ip173.fastwebnet.it A 0.006322
> NOERROR www.2-225-229-147.ip177.fastwebnet.it A 0.006359
> NOERROR www.134.38.168.109.dsl.static.ip.kpnqwest.it A 0.006298
> NOERROR www.144.167.43.195.dial.static.ip.kpnqwest.it A 0.006276
> NOERROR www.2-227-164-182.ip187.fastwebnet.it A 0.006267
> NOERROR www.217-133-2-196.static.clienti.tiscali.it A 0.006364
> NOERROR www.178.115.65.128.dsl.static.ip.kpnqwest.it A 0.006362
> NOERROR www.128-116-202-64.static.eolo.it A 0.006243
> NOERROR www.21.228.93.77.dsl.static.ip.kpnqwest.it A 0.006218
> NOERROR www.217-133-57-118.static.clienti.tiscali.it A 0.006282
> NXDOMAIN fwww.studiomsvn.it A 0.006269
> NXDOMAIN fwebmail.alivea.it A 0.006394
> NOERROR www.151-0-221-157.ip282.fastwebnet.it A 0.006392
> NXDOMAIN fstatic-82-85-62-214.clienti.tiscali.it A 0.006295
> NOERROR www.189.73.168.109.cust.ip.kpnqwest.it A 0.006508
> NOERROR www.217-133-49-226.static.clienti.tiscali.it A 0.006488
> NOERROR www.217-133-5-240.static.clienti.tiscali.it A 0.006597
> NOERROR www.12-202-234-46.4all.it A 0.006477
> NOERROR www.2-225-249-178.ip178.fastwebnet.it A 0.006596
> NOERROR www.180.97.168.109.host.static.ip.kpnqwest.it A 0.006478
> NOERROR www.185-7-112-56.ip272.fastwebnet.it A 0.006510
> NOERROR www.155net38.unica.it A 0.006597
> NOERROR www.195-2-219-33.customer.neomedia.it A 0.006463
> NXDOMAIN fwww.italiacanzonata.it A 0.006581
> NOERROR www.195-72-216-146-grg-dnm.wimax.intercom.it A 0.005923
> NOERROR www.22.105.168.109.host.static.ip.kpnqwest.it A 0.006039
> NOERROR www.217-133-1-26.static.clienti.tiscali.it A 0.006018
> NXDOMAIN fwebdisk.otrantoporto.it A 0.006026
> NOERROR www.217-133-245-157.static.clienti.tiscali.it A 0.006016
> NOERROR www.2-227-167-191.ip187.fastwebnet.it A 0.005950
> NOERROR www.2-225-167-155.ip176.fastwebnet.it A 0.006127
> NOERROR www.2-229-24-241.ip194.fastwebnet.it A 0.006123
> NOERROR www.128-116-199-96.static.eolo.it A 0.006117
> NOERROR www.2-231-20-178.ip205.fastwebnet.it A 0.006110
> NOERROR www.2-226-26-76.ip179.fastwebnet.it A 0.006112
> NOERROR www.2-228-1-166.ip189.fastwebnet.it A 0.006103
> NOERROR www.2-225-130-162.ip175.fastwebnet.it A 0.006030
> NOERROR www.2-227-73-24.ip185.fastwebnet.it A 0.006127
> NXDOMAIN fwww.pompeomaritati.it A 0.006008
> NOERROR www.2-225-116-0.ip175.fastwebnet.it A 0.006123
> NOERROR www.161-124-riservato.fdp.unimi.it A 0.006103
> NOERROR www.2-227-160-169.ip186.fastwebnet.it A 0.006030
> NOERROR www.2-225-243-216.ip178.fastwebnet.it A 0.006122
> NOERROR www.2-224-223-111.ip172.fastwebnet.it A 0.006102
> NOERROR www.2-226-131-14.ip181.fastwebnet.it A 0.006110
> NXDOMAIN fwebmail.beck-mongolian-chop-squad.it A 0.006096
> NOERROR www.109.71.186.89.cust.ip.kpnqwest.it A 0.006207
> NOERROR www.125.82.144.52.dsl.static.ip.kpnqwest.it A 0.006088
> NOERROR www.2-227-59-74.ip184.fastwebnet.it A 0.006258
> NOERROR www.2-228-143-67.ip191.fastwebnet.it A 0.006549
> NOERROR www.2-225-42-188.ip174.fastwebnet.it A 0.006429
> NOERROR www.2-227-142-19.ip186.fastwebnet.it A 0.006451
> NOERROR www.2-224-71-198.ip169.fastwebnet.it A 0.006472
> NOERROR www.213-140-14-8.ip.fastwebnet.it A 0.006459
> NOERROR www.132-74-184-195.4all.it A 0.006678
> NOERROR www.2-228-243-43.ip193.fastwebnet.it A 0.006672
> NXDOMAIN fwww.birrajebel.it A 0.006552
> NXDOMAIN fwww.blackpc.it A 0.006839
> NOERROR www.217-133-27-19.static.clienti.tiscali.it A 0.006815
> NXDOMAIN fwww.safetyguide.it A 0.006942
> NOERROR www.217-133-155-183.static.clienti.tiscali.it A 0.006824
> NOERROR www.128-116-151-240.static.eolo.it A 0.006860
> NOERROR www.11.94.186.89.host.static.ip.kpnqwest.it A 0.006848
> NXDOMAIN fwww.trasport.g25.it A 0.007003
> NOERROR www.2-227-163-23.ip187.fastwebnet.it A 0.006983
> NOERROR www.2-227-59-170.ip184.fastwebnet.it A 0.006991
> NOERROR www.195-72-203-149-static.intercom.it A 0.006978
> NOERROR www.2-226-43-239.ip179.fastwebnet.it A 0.007092
> NOERROR www.2-226-21-20.ip178.fastwebnet.it A 0.006973
> NOERROR www.2.134.150.5.dsl.static.ip.kpnqwest.it A 0.007089
> NOERROR www.128-116-192-45.static.eolo.it A 0.007081
> NOERROR www.128-116-190-34.dyn.eolo.it A 0.007191
> NOERROR www.2-232-124-49.ip212.fastwebnet.it A 0.007066
> NOERROR www.2-227-84-225.ip185.fastwebnet.it A 0.007184
> NOERROR www.117.168.173.62.host.static.ip.kpnqwest.it A 0.007063
> NOERROR www.217-133-209-97.static.clienti.tiscali.it A 0.007100
> NOERROR www.193-169-56-128.housing.regdom.it A 0.007088
> NOERROR www.188-213-40-123.wdsl.neomedia.it A 0.007080
> NOERROR www.2-225-179-120.ip176.fastwebnet.it A 0.007089
> NOERROR www.217-133-77-233.static.clienti.tiscali.it A 0.007076
> NOERROR www.128-116-235-39.static.eolo.it A 0.007102
> NOERROR www.2-232-130-18.ip212.fastwebnet.it A 0.006994
> NOERROR www.128-116-185-232.static.eolo.it A 0.007091
> NOERROR www.217-133-32-219.static.clienti.tiscali.it A 0.006975
> NOERROR www.2-226-173-239.ip182.fastwebnet.it A 0.007102
> NOERROR www.217-133-81-55.static.clienti.tiscali.it A 0.007099
> NXDOMAIN fwww.axionitaly.it A 0.007095
> NXDOMAIN fwebdisk.padovawebagency.it A 0.007100
> NOERROR www.128-116-166-93.static.eolo.it A 0.007194
> NOERROR www.128-116-129-40.dyn.eolo.it A 0.006993
> NXDOMAIN fwww.staging.orchestramosaika.it A 0.006760
> NXDOMAIN fwww.prosciuttificiopoli.it A 0.006763
> NXDOMAIN fwww.dentistavillasanta.it A 0.006857
> NXDOMAIN fwww.traduzioninorman.it A 0.006737
> NOERROR www.199.117.65.128.dsl.static.ip.kpnqwest.it A 0.006854
> NOERROR www.151.46.97.212.dsl.static.ip.kpnqwest.it A 0.006833
> NOERROR www.213.217.225.213.xdsl.sta.momax.it A 0.006843
> NOERROR www.2-224-27-7.ip168.fastwebnet.it A 0.006779
> NOERROR www.2-226-43-43.ip179.fastwebnet.it A 0.006900
> NOERROR www.217-133-220-103.static.clienti.tiscali.it A 0.006767
> NOERROR www.151-0-195-57.ip282.fastwebnet.it A 0.006883
> NOERROR www.130-255-118-29.ip.telnetsystems.it A 0.006863
> NOERROR www.128-116-230-141.static.eolo.it A 0.006799
> NOERROR www.146-241-194-26.dyn.eolo.it A 0.006935
> NXDOMAIN fstatic-82-85-3-178.clienti.tiscali.it A 0.007519
> NOERROR www.2-225-175-98.ip176.fastwebnet.it A 0.007400
> NOERROR www.151-0-230-52.ip283.fastwebnet.it A 0.007491
> NOERROR www.2-224-251-47.ip173.fastwebnet.it A 0.007373
> NXDOMAIN fwww.tempestaviaggi.it A 0.007521
> NOERROR www.193-178-224-10.customer.neomedia.it A 0.007901
> NOERROR www.2-224-212-5.ip172.fastwebnet.it A 0.007891
> NOERROR www.128-116-179-167.static.eolo.it A 0.007772
> NOERROR www.146-241-84-178.dyn.eolo.it A 0.007948
> NOERROR www.213-140-20-216.ip.fastwebnet.it A 0.008148
> NOERROR www.2-227-51-41.ip184.fastwebnet.it A 0.007932
> NOERROR www.151-0-234-215.ip283.fastwebnet.it A 0.008312
> NOERROR www.151-0-160-90.ip281.fastwebnet.it A 0.008193
> NOERROR www.2-228-127-173.ip191.fastwebnet.it A 0.008357
> NOERROR www.217-133-199-231.static.clienti.tiscali.it A 0.008457
> NOERROR www.151-0-153-92.ip281.fastwebnet.it A 0.008445
> NOERROR www.2-232-155-89.ip213.fastwebnet.it A 0.008620
> NOERROR www.2045.extnet.it A 0.008655
> NOERROR www.2-228-127-45.ip191.fastwebnet.it A 0.008669
> NOERROR www.2-230-71-239.ip200.fastwebnet.it A 0.008704
> NXDOMAIN fwww.anfi-trentinoaltoadige.it A 0.008844
> NOERROR www.151-0-191-194.ip282.fastwebnet.it A 0.008961
> NOERROR www.217-133-174-77.static.clienti.tiscali.it A 0.008951
> NOERROR www.195-135-200-245.ip292.fastwebnet.it A 0.008889
> NOERROR www.2-225-131-3.ip175.fastwebnet.it A 0.009047
> NOERROR www.146-241-123-198.dyn.eolo.it A 0.009048
> NOERROR www.128-116-220-69.static.eolo.it A 0.008996
> NOERROR www.2-230-171-4.ip202.fastwebnet.it A 0.009183
> NOERROR www.2-226-130-142.ip181.fastwebnet.it A 0.009317
> NOERROR www.2-226-253-145.ip183.fastwebnet.it A 0.009352
> NOERROR www.217-133-170-157.static.clienti.tiscali.it A 0.009592
> NOERROR www.125-132-38-193.4all.it A 0.009578
> NOERROR www.2-228-209-133.ip193.fastwebnet.it A 0.009731
> NXDOMAIN fwww.infotecitalia.it A 0.009766
> NOERROR www.146-241-239-249.dyn.eolo.it A 0.009759
> NOERROR www.212-124-172-20.dyn.eolo.it A 0.009807
> NOERROR www.2-227-215-91.ip188.fastwebnet.it A 0.009947
> NOERROR www.2-231-210-63.ip208.fastwebnet.it A 0.009928
> NOERROR www.128-116-147-152.dyn.eolo.it A 0.009986
> NOERROR www.212-183-178-161.static-xdsl.qcom.it A 0.010128
> NOERROR www.167.18.141.94.cust.ip.kpnqwest.it A 0.010233
> NOERROR www.101-247.www.divimove.it A 0.010248
> NOERROR www.188-240-42-43.customer.neomedia.it A 0.010435
> NOERROR www.2-231-62-94.ip205.fastwebnet.it A 0.010425
> NXDOMAIN fwww.primalavoro.it A 0.010416
> NXDOMAIN ftc.lb.bookingeuro.it A 0.010284
> NOERROR www.2-225-220-91.ip177.fastwebnet.it A 0.010422
> NOERROR www.217-133-192-78.static.clienti.tiscali.it A 0.010424
> NOERROR www.2-225-32-62.ip173.fastwebnet.it A 0.010582
> NOERROR www.212-165-32-248.pool-xdsl.qcom.it A 0.010568
> NOERROR www.212-124-169-62.dyn.eolo.it A 0.010491
> NOERROR www.159.16.168.109.dsl.static.ip.kpnqwest.it A 0.010627
> NOERROR www.159-255-129-186.airbeam.it A 0.010625
> NOERROR www.2-229-163-233.ip197.fastwebnet.it A 0.010717
> NOERROR www.212-165-47-240.pool-xdsl.qcom.it A 0.010709
> NXDOMAIN fwebmail.giuseppedalbianco.it A 0.011073
> NOERROR www.212-124-175-200.dyn.eolo.it A 0.011060
> NOERROR www.2-228-226-5.ip193.fastwebnet.it A 0.011112
> NXDOMAIN fwww.risparmiosullabolletta.it A 0.010998
> NOERROR www.217-133-187-55.static.clienti.tiscali.it A 0.010847
> NOERROR www.2-224-186-222.ip171.fastwebnet.it A 0.010992
> NOERROR www.217-171-237-102.protezionecivile.fvg.it A 0.010873
> NOERROR www.217-133-231-59.static.clienti.tiscali.it A 0.010923
> NOERROR www.175.95.186.89.host.static.ip.kpnqwest.it A 0.010939
> NXDOMAIN fticket.bebomix.it A 0.010929
> NOERROR www.2-231-81-138.ip206.fastwebnet.it A 0.010864
> NOERROR www.146-15-23-178.zerocould.it A 0.011058
> NXDOMAIN fwww.bitsolutions.it A 0.010940
> NOERROR www.128-116-138-136.static.eolo.it A 0.010987
> NOERROR www.128-116-212-160.static.eolo.it A 0.010868
> NOERROR www.2-227-112-225.ip185.fastwebnet.it A 0.011017
> NOERROR www.217-133-33-50.static.clienti.tiscali.it A 0.010998
> NOERROR www.212-165-46-1.pool-xdsl.qcom.it A 0.010939
> NXDOMAIN fwww.vetreriamarino.it A 0.010931
> NXDOMAIN ftelimar.it A 0.010974
> NOERROR www.139net207.unica.it A 0.010960
> NOERROR www.195-72-217-236-fnt-ind.intercom.it A 0.010993
> NOERROR www.128-116-159-228.dyn.eolo.it A 0.011003
> NOERROR www.2-225-88-138.ip175.fastwebnet.it A 0.011018
> NOERROR www.2-231-146-174.ip207.fastwebnet.it A 0.011008
> NOERROR www.207-14-23-178.zerocould.it A 0.010934
> NOERROR www.185-63-40-40.wdsl.wifiweb.it A 0.011128
> NOERROR www.2-226-245-208.ip183.fastwebnet.it A 0.011006
> NOERROR www.2-232-121-90.ip212.fastwebnet.it A 0.011051
> NOERROR www.2-224-221-231.ip172.fastwebnet.it A 0.010932
> NOERROR www.201.62.168.109.dsl.static.ip.kpnqwest.it A 0.011072
> NXDOMAIN fwww.amicidelmuseobelluno.it A 0.010950
> NOERROR www.146-241-32-223.dyn.eolo.it A 0.011001
> NOERROR www.2-227-119-187.ip186.fastwebnet.it A 0.010913
> NOERROR www.217-133-222-183.static.clienti.tiscali.it A 0.011038
> NOERROR www.2-229-206-176.ip198.fastwebnet.it A 0.010919
> NOERROR www.190-111-179-127.syntesis.it A 0.010992
> NOERROR www.149-185-245-92.4all.it A 0.010892
> NOERROR www.217-133-0-13.static.clienti.tiscali.it A 0.011024
> NXDOMAIN fwww.gruppojobisrl.it A 0.010893
> NOERROR www.2-232-126-52.ip212.fastwebnet.it A 0.011227
> NOERROR www.217-133-20-64.static.clienti.tiscali.it A 0.011100
> NOERROR www.121.243.93.77.cust.ip.kpnqwest.it A 0.011149
> NXDOMAIN fwww.glgsistemi.it A 0.011129
> NXDOMAIN fwww.treenet.it A 0.010962
> NOERROR www.2-225-250-65.ip178.fastwebnet.it A 0.010324
> NOERROR www.2-226-21-141.ip178.fastwebnet.it A 0.010462
> NOERROR www.2-227-15-56.ip184.fastwebnet.it A 0.010419
> NOERROR www.2-227-157-91.ip186.fastwebnet.it A 0.010477
> NOERROR www.159-255-132-211.airbeam.it A 0.010324
> NOERROR www.2-224-237-154.ip172.fastwebnet.it A 0.009960
> NOERROR www.212-183-161-203.static-xdsl.qcom.it A 0.009947
> NOERROR www.2-224-43-98.ip168.fastwebnet.it A 0.010026
> NOERROR www.128-116-187-16.dyn.eolo.it A 0.010006
> NXDOMAIN fwww.krinner.it A 0.009774
> NOERROR www.21.74.168.109.dsl.static.ip.kpnqwest.it A 0.009822
> NOERROR www.217-133-144-222.static.clienti.tiscali.it A 0.009425
> NOERROR www.2-226-192-128.ip182.fastwebnet.it A 0.009557
> NOERROR www.2-229-32-131.ip194.fastwebnet.it A 0.009404
> NOERROR www.151-0-197-205.ip282.fastwebnet.it A 0.009212
> NOERROR www.128-116-157-87.dyn.eolo.it A 0.009213
> NOERROR www.2-225-117-38.ip175.fastwebnet.it A 0.009241
> NXDOMAIN fwww.narancia-it.clouwe.it A 0.009234
> NOERROR www.2-232-11-121.ip210.fastwebnet.it A 0.009366
> NOERROR www.2-224-115-226.ip170.fastwebnet.it A 0.009216
> NOERROR www.2-230-52-124.ip200.fastwebnet.it A 0.009150
> NXDOMAIN ftotry.it A 0.008905
> NOERROR www.146-241-24-27.dyn.eolo.it A 0.008889
> NOERROR www.2-229-12-129.ip194.fastwebnet.it A 0.008988
> NOERROR www.152.142.150.5.host.static.ip.kpnqwest.it A 0.008818
> NOERROR www.146-241-163-93.dyn.eolo.it A 0.008864
> NXDOMAIN fwww.marcopaolo.it A 0.008920
> NOERROR www.223.112.65.128.dsl.static.ip.kpnqwest.it A 0.008721
> NOERROR www.151-0-136-253.ip281.fastwebnet.it A 0.008529
> NOERROR www.2-230-16-238.ip199.fastwebnet.it A 0.008504
> NOERROR www.212-124-188-247.dyn.eolo.it A 0.008260
> NXDOMAIN fwww.jbh.it A 0.008247
> NOERROR www.128-116-237-216.static.eolo.it A 0.008154
> NOERROR www.151-0-179-246.ip282.fastwebnet.it A 0.008125
> NOERROR www.2-227-120-79.ip186.fastwebnet.it A 0.008112
> NOERROR www.194-69-192-213.housing.regdom.it A 0.008025
> NOERROR www.2057.extnet.it A 0.007866
> NOERROR www.217-133-254-196.static.clienti.tiscali.it A 0.007920
> NOERROR www.217-133-149-228.static.clienti.tiscali.it A 0.007901
> NOERROR www.2-229-152-18.ip197.fastwebnet.it A 0.007752
> NOERROR www.146-241-243-82.dyn.eolo.it A 0.007573
> NOERROR www.146-241-209-56.dyn.eolo.it A 0.007882
> NOERROR www.2-227-76-133.ip185.fastwebnet.it A 0.007563
> NOERROR www.2-230-254-109.ip204.fastwebnet.it A 0.007622
> NOERROR www.212-183-162-122.static-xdsl.qcom.it A 0.007471
> NOERROR www.2-226-57-82.ip179.fastwebnet.it A 0.007302
> NXDOMAIN fwww.vetrinadelpescatore.it A 0.007138
> NOERROR www.2-226-45-219.ip179.fastwebnet.it A 0.007155
> NOERROR www.205-127-riservato.fdp.unimi.it A 0.006969
> NXDOMAIN fwebmail.flashmac.it A 0.006956
> NOERROR www.185-182-211-236.airbeam.it A 0.006865
> NXDOMAIN fwebdisk.hosteriagiusti.it A 0.006895
> NOERROR www.2-225-249-46.ip178.fastwebnet.it A 0.006880
> NXDOMAIN fstudiodentisticoloforte.it A 0.006607
> NXDOMAIN fwww.combustibilimancuso.it A 0.006798
